Probe,Female CBZ C1,Female CBZ C2,Female CBZ C3,Female CBZ L1,Female CBZ L2,Female CBZ  L3,Female CBZ H1,Female CBZ H2,Female CBZ H3
A_15_P204016,0,0,0,1,1,1,1,1,1
A_15_P204021,0,0,0,1,1,1,1,1,1
A_15_P204026,0,0,0,1,1,1,1,1,1
A_15_P204031,0,0,0,1,1,1,1,1,1
A_15_P204041,0,0,0,1,1,1,1,1,1
A_15_P204046,0,0,0,1,1,1,1,1,1
A_15_P204056,0,0,0,1,1,1,1,1,1
A_15_P204061,0,0,0,1,1,1,1,1,1
A_15_P204066,0,0,0,1,1,1,1,1,1
A_15_P204071,0,0,0,1,1,1,1,1,1
A_15_P204076,0,0,0,1,1,1,1,1,1
A_15_P204086,0,0,0,1,1,1,1,1,1
A_15_P204096,0,0,0,1,1,1,1,1,1
A_15_P204101,0,0,0,1,1,1,1,1,1
A_15_P204106,0,0,0,1,1,1,1,1,1
A_15_P204111,0,0,0,1,1,1,1,1,1
A_15_P204116,0,0,0,1,1,1,1,1,1
A_15_P204126,0,0,0,1,1,1,1,1,1
A_15_P204133,0,0,0,1,1,1,1,1,1
A_15_P204136,0,0,0,1,1,1,1,1,1
A_15_P204141,0,0,0,1,1,1,1,1,1
A_15_P204146,0,0,0,1,1,1,1,1,1
A_15_P204159,0,0,0,1,1,1,1,1,1
A_15_P204161,0,0,0,1,1,1,1,1,1
A_15_P204166,0,0,0,1,1,1,1,1,1
A_15_P204176,0,0,0,1,1,1,1,1,1
A_15_P204181,0,0,0,1,1,1,1,1,1
A_15_P204186,0,0,0,1,1,1,1,1,1
A_15_P204191,0,0,0,1,1,1,1,1,1
A_15_P204196,0,0,0,1,1,1,1,1,1
A_15_P204201,0,0,0,1,1,1,1,1,1
A_15_P204206,0,0,0,1,1,1,1,1,1
A_15_P204216,0,0,0,1,1,1,1,1,1
A_15_P204221,0,0,0,1,1,1,1,1,1
A_15_P204226,0,0,0,1,1,1,1,1,1
A_15_P204231,0,0,0,1,1,1,1,1,1
A_15_P204236,0,0,0,1,1,1,1,1,1
A_15_P204241,0,0,0,1,1,1,1,1,1
A_15_P204246,0,0,0,1,1,1,1,1,1
A_15_P204251,0,0,0,1,1,1,1,1,1
A_15_P204256,0,0,0,1,1,1,1,1,1
A_15_P204261,0,0,0,1,1,1,1,1,1
A_15_P204266,0,0,0,1,1,1,1,1,1
A_15_P204271,0,0,0,1,1,1,1,1,1
A_15_P204276,0,0,0,1,1,1,1,1,1
A_15_P204281,0,0,0,1,1,1,1,1,1
A_15_P204286,0,0,0,1,1,1,1,1,1
A_15_P204296,0,0,0,1,1,1,1,1,1
A_15_P204301,0,0,0,1,1,1,1,1,1
A_15_P204306,0,0,0,1,1,1,1,1,1
A_15_P204311,0,0,0,1,1,1,1,1,1
A_15_P204321,0,0,0,1,1,1,1,1,1
A_15_P204331,0,0,0,1,1,1,1,1,1
A_15_P204336,0,0,0,1,1,1,1,1,1
A_15_P204346,0,0,0,1,1,1,1,1,1
A_15_P204351,0,0,0,1,1,1,1,1,1
A_15_P204361,0,0,0,1,1,1,1,1,1
A_15_P204366,0,0,0,1,1,1,1,1,1
A_15_P204371,0,0,0,1,1,1,1,1,1
A_15_P204386,0,0,0,1,1,1,1,1,1
A_15_P204396,0,0,0,1,1,1,1,1,1
A_15_P204401,0,0,0,1,1,1,1,1,1
A_15_P204406,0,0,0,1,1,1,1,1,1
A_15_P204411,0,0,0,1,1,1,1,1,1
A_15_P204416,0,0,0,1,1,1,1,1,1
A_15_P204421,0,0,0,1,1,1,1,1,1
A_15_P204426,0,0,0,1,1,1,1,1,1
A_15_P204431,0,0,0,1,1,1,1,1,1
A_15_P204436,0,0,0,1,1,1,1,1,1
A_15_P204441,0,0,0,1,1,1,1,1,1
A_15_P204446,0,0,0,1,1,1,1,1,1
A_15_P204456,0,0,0,1,1,1,1,1,1
A_15_P204461,0,0,0,1,1,1,1,1,1
A_15_P204466,0,0,0,1,1,1,1,1,1
A_15_P204471,0,0,0,1,1,1,1,1,1
A_15_P204476,0,0,0,1,1,1,1,1,1
A_15_P204481,0,0,0,1,1,1,1,1,1
A_15_P204491,0,0,0,1,1,1,1,1,1
A_15_P204496,0,0,0,1,1,1,1,1,1
A_15_P204501,0,0,0,1,1,1,1,1,1
A_15_P204506,0,0,0,1,1,1,1,1,1
A_15_P204511,0,0,0,1,1,1,1,1,1
A_15_P204516,0,0,0,1,1,1,1,1,1
A_15_P204521,0,0,0,1,1,1,1,1,1
A_15_P204526,0,0,0,1,1,1,1,1,1
A_15_P204536,0,0,0,1,1,1,1,1,1
A_15_P204541,0,0,0,1,1,1,1,1,1
A_15_P204546,0,0,0,1,1,1,1,1,1
A_15_P204551,0,0,0,1,1,1,1,1,1
A_15_P204556,0,0,0,1,1,1,1,1,1
A_15_P204561,0,0,0,1,1,1,1,1,1
A_15_P204566,0,0,0,1,1,1,1,1,1
A_15_P204571,0,0,0,1,1,1,1,1,1
A_15_P204576,0,0,0,1,1,1,1,1,1
A_15_P204586,0,0,0,1,1,1,1,1,1
A_15_P204596,0,0,0,1,1,1,1,1,1
A_15_P204601,0,0,0,1,1,1,1,1,1
A_15_P204612,0,0,0,1,1,1,1,1,1
A_15_P204616,0,0,0,1,1,1,1,1,1
A_15_P204631,0,0,0,1,1,1,1,1,1
A_15_P204641,0,0,0,1,1,1,1,1,1
A_15_P204651,0,0,0,1,1,1,1,1,1
A_15_P204656,0,0,0,1,1,1,1,1,1
A_15_P204661,0,0,0,1,1,1,1,1,1
A_15_P204666,0,0,0,1,1,1,1,1,1
A_15_P204676,0,0,0,1,1,1,1,1,1
A_15_P204681,0,0,0,1,1,1,1,1,1
A_15_P204706,0,0,0,1,1,1,1,1,1
A_15_P204711,0,0,0,1,1,1,1,1,1
A_15_P204716,0,0,0,1,1,1,1,1,1
A_15_P204721,0,0,0,1,1,1,1,1,1
A_15_P204726,0,0,0,1,1,1,1,1,1
A_15_P204732,0,0,0,1,1,1,1,1,1
A_15_P204736,0,0,0,1,1,1,1,1,1
A_15_P204741,0,0,0,1,1,1,1,1,1
A_15_P204746,0,0,0,1,1,1,1,1,1
A_15_P204751,0,0,0,1,1,1,1,1,1
A_15_P204771,0,0,0,1,1,1,1,1,1
A_15_P204791,0,0,0,1,1,1,1,1,1
A_15_P204801,0,0,0,1,1,1,1,1,1
A_15_P204806,0,0,0,1,1,1,1,1,1
A_15_P204816,0,0,0,1,1,1,1,1,1
A_15_P204821,0,0,0,1,1,1,1,1,1
A_15_P204826,0,0,0,1,1,1,1,1,1
A_15_P204871,0,0,0,1,1,1,1,1,1
A_15_P204881,0,0,0,1,1,1,1,1,1
A_15_P204886,0,0,0,1,1,1,1,1,1
A_15_P204891,0,0,0,1,1,1,1,1,1
A_15_P204896,0,0,0,1,1,1,1,1,1
A_15_P204901,0,0,0,1,1,1,1,1,1
A_15_P204911,0,0,0,1,1,1,1,1,1
A_15_P204916,0,0,0,1,1,1,1,1,1
A_15_P204921,0,0,0,1,1,1,1,1,1
A_15_P204926,0,0,0,1,1,1,1,1,1
A_15_P204931,0,0,0,1,1,1,1,1,1
A_15_P204936,0,0,0,1,1,1,1,1,1
A_15_P204941,0,0,0,1,1,1,1,1,1
A_15_P204946,0,0,0,1,1,1,1,1,1
A_15_P204951,0,0,0,1,1,1,1,1,1
A_15_P204956,0,0,0,1,1,1,1,1,1
A_15_P204961,0,0,0,1,1,1,1,1,1
A_15_P204966,0,0,0,1,1,1,1,1,1
A_15_P204971,0,0,0,1,1,1,1,1,1
A_15_P204981,0,0,0,1,1,1,1,1,1
A_15_P205001,0,0,0,1,1,1,1,1,1
A_15_P205011,0,0,0,1,1,1,1,1,1
A_15_P205017,0,0,0,1,1,1,1,1,1
A_15_P205021,0,0,0,1,1,1,1,1,1
A_15_P205026,0,0,0,1,1,1,1,1,1
A_15_P205036,0,0,0,1,1,1,1,1,1
A_15_P205041,0,0,0,1,1,1,1,1,1
A_15_P205051,0,0,0,1,1,1,1,1,1
A_15_P205056,0,0,0,1,1,1,1,1,1
A_15_P205061,0,0,0,1,1,1,1,1,1
A_15_P205071,0,0,0,1,1,1,1,1,1
A_15_P205076,0,0,0,1,1,1,1,1,1
A_15_P205081,0,0,0,1,1,1,1,1,1
A_15_P205086,0,0,0,1,1,1,1,1,1
A_15_P205091,0,0,0,1,1,1,1,1,1
A_15_P205106,0,0,0,1,1,1,1,1,1
A_15_P205111,0,0,0,1,1,1,1,1,1
A_15_P205116,0,0,0,1,1,1,1,1,1
A_15_P205121,0,0,0,1,1,1,1,1,1
A_15_P205126,0,0,0,1,1,1,1,1,1
A_15_P205131,0,0,0,1,1,1,1,1,1
A_15_P205136,0,0,0,1,1,1,1,1,1
A_15_P205141,0,0,0,1,1,1,1,1,1
A_15_P205151,0,0,0,1,1,1,1,1,1
A_15_P205156,0,0,0,1,1,1,1,1,1
A_15_P205161,0,0,0,1,1,1,1,1,1
A_15_P205174,0,0,0,1,1,1,1,1,1
A_15_P205176,0,0,0,1,1,1,1,1,1
A_15_P205181,0,0,0,1,1,1,1,1,1
A_15_P205191,0,0,0,1,1,1,1,1,1
A_15_P205196,0,0,0,1,1,1,1,1,1
A_15_P205206,0,0,0,1,1,1,1,1,1
A_15_P205211,0,0,0,1,1,1,1,1,1
A_15_P205216,0,0,0,1,1,1,1,1,1
A_15_P205226,0,0,0,1,1,1,1,1,1
A_15_P205231,0,0,0,1,1,1,1,1,1
A_15_P205246,0,0,0,1,1,1,1,1,1
A_15_P205251,0,0,0,1,1,1,1,1,1
A_15_P205256,0,0,0,1,1,1,1,1,1
A_15_P205261,0,0,0,1,1,1,1,1,1
A_15_P205271,0,0,0,1,1,1,1,1,1
A_15_P205276,0,0,0,1,1,1,1,1,1
A_15_P205281,0,0,0,1,1,1,1,1,1
A_15_P205286,0,0,0,1,1,1,1,1,1
A_15_P205296,0,0,0,1,1,1,1,1,1
A_15_P205301,0,0,0,1,1,1,1,1,1
A_15_P205306,0,0,0,1,1,1,1,1,1
A_15_P205316,0,0,0,1,1,1,1,1,1
A_15_P205321,0,0,0,1,1,1,1,1,1
A_15_P205326,0,0,0,1,1,1,1,1,1
A_15_P205331,0,0,0,1,1,1,1,1,1
A_15_P205336,0,0,0,1,1,1,1,1,1
A_15_P205341,0,0,0,1,1,1,1,1,1
A_15_P205346,0,0,0,1,1,1,1,1,1
A_15_P205351,0,0,0,1,1,1,1,1,1
A_15_P205356,0,0,0,1,1,1,1,1,1
A_15_P205361,0,0,0,1,1,1,1,1,1
A_15_P205366,0,0,0,1,1,1,1,1,1
A_15_P205381,0,0,0,1,1,1,1,1,1
A_15_P205386,0,0,0,1,1,1,1,1,1
A_15_P205391,0,0,0,1,1,1,1,1,1
A_15_P205396,0,0,0,1,1,1,1,1,1
A_15_P205406,0,0,0,1,1,1,1,1,1
A_15_P205411,0,0,0,1,1,1,1,1,1
A_15_P205416,0,0,0,1,1,1,1,1,1
A_15_P205421,0,0,0,1,1,1,1,1,1
A_15_P205426,0,0,0,1,1,1,1,1,1
A_15_P205431,0,0,0,1,1,1,1,1,1
A_15_P205436,0,0,0,1,1,1,1,1,1
A_15_P205441,0,0,0,1,1,1,1,1,1
A_15_P205446,0,0,0,1,1,1,1,1,1
A_15_P205451,0,0,0,1,1,1,1,1,1
A_15_P205456,0,0,0,1,1,1,1,1,1
A_15_P205461,0,0,0,1,1,1,1,1,1
A_15_P205466,0,0,0,1,1,1,1,1,1
A_15_P205471,0,0,0,1,1,1,1,1,1
A_15_P205476,0,0,0,1,1,1,1,1,1
A_15_P205481,0,0,0,1,1,1,1,1,1
A_15_P205486,0,0,0,1,1,1,1,1,1
A_15_P205491,0,0,0,1,1,1,1,1,1
A_15_P205496,0,0,0,1,1,1,1,1,1
A_15_P205501,0,0,0,1,1,1,1,1,1
A_15_P205511,0,0,0,1,1,1,1,1,1
A_15_P205516,0,0,0,1,1,1,1,1,1
A_15_P205521,0,0,0,1,1,1,1,1,1
A_15_P205531,0,0,0,1,1,1,1,1,1
A_15_P205536,0,0,0,1,1,1,1,1,1
A_15_P205541,0,0,0,1,1,1,1,1,1
A_15_P205546,0,0,0,1,1,1,1,1,1
A_15_P205556,0,0,0,1,1,1,1,1,1
A_15_P205561,0,0,0,1,1,1,1,1,1
A_15_P205566,0,0,0,1,1,1,1,1,1
A_15_P205571,0,0,0,1,1,1,1,1,1
A_15_P205576,0,0,0,1,1,1,1,1,1
A_15_P205581,0,0,0,1,1,1,1,1,1
A_15_P205586,0,0,0,1,1,1,1,1,1
A_15_P205591,0,0,0,1,1,1,1,1,1
A_15_P205596,0,0,0,1,1,1,1,1,1
A_15_P205601,0,0,0,1,1,1,1,1,1
A_15_P205606,0,0,0,1,1,1,1,1,1
A_15_P205611,0,0,0,1,1,1,1,1,1
A_15_P205616,0,0,0,1,1,1,1,1,1
A_15_P205621,0,0,0,1,1,1,1,1,1
A_15_P205631,0,0,0,1,1,1,1,1,1
A_15_P205641,0,0,0,1,1,1,1,1,1
A_15_P205646,0,0,0,1,1,1,1,1,1
A_15_P205651,0,0,0,1,1,1,1,1,1
A_15_P205661,0,0,0,1,1,1,1,1,1
A_15_P205666,0,0,0,1,1,1,1,1,1
A_15_P205671,0,0,0,1,1,1,1,1,1
A_15_P205676,0,0,0,1,1,1,1,1,1
A_15_P205681,0,0,0,1,1,1,1,1,1
A_15_P205686,0,0,0,1,1,1,1,1,1
A_15_P205691,0,0,0,1,1,1,1,1,1
A_15_P205696,0,0,0,1,1,1,1,1,1
A_15_P205701,0,0,0,1,1,1,1,1,1
A_15_P205711,0,0,0,1,1,1,1,1,1
A_15_P205716,0,0,0,1,1,1,1,1,1
A_15_P205721,0,0,0,1,1,1,1,1,1
A_15_P205731,0,0,0,1,1,1,1,1,1
A_15_P205736,0,0,0,1,1,1,1,1,1
A_15_P205741,0,0,0,1,1,1,1,1,1
A_15_P205746,0,0,0,1,1,1,1,1,1
A_15_P205751,0,0,0,1,1,1,1,1,1
A_15_P205756,0,0,0,1,1,1,1,1,1
A_15_P205761,0,0,0,1,1,1,1,1,1
A_15_P205766,0,0,0,1,1,1,1,1,1
A_15_P205771,0,0,0,1,1,1,1,1,1
A_15_P205776,0,0,0,1,1,1,1,1,1
A_15_P205781,0,0,0,1,1,1,1,1,1
A_15_P205786,0,0,0,1,1,1,1,1,1
A_15_P205791,0,0,0,1,1,1,1,1,1
A_15_P205796,0,0,0,1,1,1,1,1,1
A_15_P205801,0,0,0,1,1,1,1,1,1
A_15_P205811,0,0,0,1,1,1,1,1,1
A_15_P205816,0,0,0,1,1,1,1,1,1
A_15_P205826,0,0,0,1,1,1,1,1,1
A_15_P205841,0,0,0,1,1,1,1,1,1
A_15_P205847,0,0,0,1,1,1,1,1,1
A_15_P205851,0,0,0,1,1,1,1,1,1
A_15_P205861,0,0,0,1,1,1,1,1,1
A_15_P205866,0,0,0,1,1,1,1,1,1
A_15_P205871,0,0,0,1,1,1,1,1,1
A_15_P205876,0,0,0,1,1,1,1,1,1
A_15_P205881,0,0,0,1,1,1,1,1,1
A_15_P205886,0,0,0,1,1,1,1,1,1
A_15_P205891,0,0,0,1,1,1,1,1,1
A_15_P205896,0,0,0,1,1,1,1,1,1
A_15_P205901,0,0,0,1,1,1,1,1,1
A_15_P205906,0,0,0,1,1,1,1,1,1
A_15_P205911,0,0,0,1,1,1,1,1,1
A_15_P205921,0,0,0,1,1,1,1,1,1
A_15_P205926,0,0,0,1,1,1,1,1,1
A_15_P205936,0,0,0,1,1,1,1,1,1
A_15_P205941,0,0,0,1,1,1,1,1,1
A_15_P205946,0,0,0,1,1,1,1,1,1
A_15_P205956,0,0,0,1,1,1,1,1,1
A_15_P205966,0,0,0,1,1,1,1,1,1
A_15_P205971,0,0,0,1,1,1,1,1,1
A_15_P205976,0,0,0,1,1,1,1,1,1
A_15_P205981,0,0,0,1,1,1,1,1,1
A_15_P205986,0,0,0,1,1,1,1,1,1
A_15_P205991,0,0,0,1,1,1,1,1,1
A_15_P206001,0,0,0,1,1,1,1,1,1
A_15_P206006,0,0,0,1,1,1,1,1,1
A_15_P206011,0,0,0,1,1,1,1,1,1
A_15_P206016,0,0,0,1,1,1,1,1,1
A_15_P206021,0,0,0,1,1,1,1,1,1
A_15_P206026,0,0,0,1,1,1,1,1,1
A_15_P206031,0,0,0,1,1,1,1,1,1
A_15_P206036,0,0,0,1,1,1,1,1,1
A_15_P206041,0,0,0,1,1,1,1,1,1
A_15_P206046,0,0,0,1,1,1,1,1,1
A_15_P206051,0,0,0,1,1,1,1,1,1
A_15_P206056,0,0,0,1,1,1,1,1,1
A_15_P206061,0,0,0,1,1,1,1,1,1
A_15_P206066,0,0,0,1,1,1,1,1,1
A_15_P206071,0,0,0,1,1,1,1,1,1
A_15_P206076,0,0,0,1,1,1,1,1,1
A_15_P206081,0,0,0,1,1,1,1,1,1
A_15_P206086,0,0,0,1,1,1,1,1,1
A_15_P206091,0,0,0,1,1,1,1,1,1
A_15_P206096,0,0,0,1,1,1,1,1,1
A_15_P206101,0,0,0,1,1,1,1,1,1
A_15_P206106,0,0,0,1,1,1,1,1,1
A_15_P206111,0,0,0,1,1,1,1,1,1
A_15_P206116,0,0,0,1,1,1,1,1,1
A_15_P206122,0,0,0,1,1,1,1,1,1
A_15_P206126,0,0,0,1,1,1,1,1,1
A_15_P206131,0,0,0,1,1,1,1,1,1
A_15_P206136,0,0,0,1,1,1,1,1,1
A_15_P206141,0,0,0,1,1,1,1,1,1
A_15_P206151,0,0,0,1,1,1,1,1,1
A_15_P206156,0,0,0,1,1,1,1,1,1
A_15_P206161,0,0,0,1,1,1,1,1,1
A_15_P206166,0,0,0,1,1,1,1,1,1
A_15_P206171,0,0,0,1,1,1,1,1,1
A_15_P206183,0,0,0,1,1,1,1,1,1
A_15_P206191,0,0,0,1,1,1,1,1,1
A_15_P206206,0,0,0,1,1,1,1,1,1
A_15_P206211,0,0,0,1,1,1,1,1,1
A_15_P206216,0,0,0,1,1,1,1,1,1
A_15_P206221,0,0,0,1,1,1,1,1,1
A_15_P206236,0,0,0,1,1,1,1,1,1
A_15_P206241,0,0,0,1,1,1,1,1,1
A_15_P206247,0,0,0,1,1,1,1,1,1
A_15_P206251,0,0,0,1,1,1,1,1,1
A_15_P206256,0,0,0,1,1,1,1,1,1
A_15_P206261,0,0,0,1,1,1,1,1,1
A_15_P206266,0,0,0,1,1,1,1,1,1
A_15_P206271,0,0,0,1,1,1,1,1,1
A_15_P206276,0,0,0,1,1,1,1,1,1
A_15_P206281,0,0,0,1,1,1,1,1,1
A_15_P206291,0,0,0,1,1,1,1,1,1
A_15_P206297,0,0,0,1,1,1,1,1,1
A_15_P206306,0,0,0,1,1,1,1,1,1
A_15_P206311,0,0,0,1,1,1,1,1,1
A_15_P206316,0,0,0,1,1,1,1,1,1
A_15_P206321,0,0,0,1,1,1,1,1,1
A_15_P206331,0,0,0,1,1,1,1,1,1
A_15_P206336,0,0,0,1,1,1,1,1,1
A_15_P206341,0,0,0,1,1,1,1,1,1
A_15_P206346,0,0,0,1,1,1,1,1,1
A_15_P206356,0,0,0,1,1,1,1,1,1
A_15_P206361,0,0,0,1,1,1,1,1,1
A_15_P206366,0,0,0,1,1,1,1,1,1
A_15_P206381,0,0,0,1,1,1,1,1,1
A_15_P206386,0,0,0,1,1,1,1,1,1
A_15_P206396,0,0,0,1,1,1,1,1,1
A_15_P206401,0,0,0,1,1,1,1,1,1
A_15_P206406,0,0,0,1,1,1,1,1,1
A_15_P206416,0,0,0,1,1,1,1,1,1
A_15_P206421,0,0,0,1,1,1,1,1,1
A_15_P206426,0,0,0,1,1,1,1,1,1
A_15_P206431,0,0,0,1,1,1,1,1,1
A_15_P206436,0,0,0,1,1,1,1,1,1
A_15_P206441,0,0,0,1,1,1,1,1,1
A_15_P206446,0,0,0,1,1,1,1,1,1
A_15_P206451,0,0,0,1,1,1,1,1,1
A_15_P206461,0,0,0,1,1,1,1,1,1
A_15_P206466,0,0,0,1,1,1,1,1,1
A_15_P206471,0,0,0,1,1,1,1,1,1
A_15_P206476,0,0,0,1,1,1,1,1,1
A_15_P206481,0,0,0,1,1,1,1,1,1
A_15_P206486,0,0,0,1,1,1,1,1,1
A_15_P206491,0,0,0,1,1,1,1,1,1
A_15_P206501,0,0,0,1,1,1,1,1,1
A_15_P206521,0,0,0,1,1,1,1,1,1
A_15_P206536,0,0,0,1,1,1,1,1,1
A_15_P206546,0,0,0,1,1,1,1,1,1
A_15_P206551,0,0,0,1,1,1,1,1,1
A_15_P206556,0,0,0,1,1,1,1,1,1
A_15_P206561,0,0,0,1,1,1,1,1,1
A_15_P206566,0,0,0,1,1,1,1,1,1
A_15_P206571,0,0,0,1,1,1,1,1,1
A_15_P206591,0,0,0,1,1,1,1,1,1
A_15_P206596,0,0,0,1,1,1,1,1,1
A_15_P206601,0,0,0,1,1,1,1,1,1
A_15_P206611,0,0,0,1,1,1,1,1,1
A_15_P206621,0,0,0,1,1,1,1,1,1
A_15_P206626,0,0,0,1,1,1,1,1,1
A_15_P206631,0,0,0,1,1,1,1,1,1
A_15_P206636,0,0,0,1,1,1,1,1,1
A_15_P206641,0,0,0,1,1,1,1,1,1
A_15_P206646,0,0,0,1,1,1,1,1,1
A_15_P206651,0,0,0,1,1,1,1,1,1
A_15_P206656,0,0,0,1,1,1,1,1,1
A_15_P206661,0,0,0,1,1,1,1,1,1
A_15_P206666,0,0,0,1,1,1,1,1,1
A_15_P206671,0,0,0,1,1,1,1,1,1
A_15_P206676,0,0,0,1,1,1,1,1,1
A_15_P206681,0,0,0,1,1,1,1,1,1
A_15_P206686,0,0,0,1,1,1,1,1,1
A_15_P206691,0,0,0,1,1,1,1,1,1
A_15_P206696,0,0,0,1,1,1,1,1,1
A_15_P206701,0,0,0,1,1,1,1,1,1
A_15_P206721,0,0,0,1,1,1,1,1,1
A_15_P206726,0,0,0,1,1,1,1,1,1
A_15_P206731,0,0,0,1,1,1,1,1,1
A_15_P206741,0,0,0,1,1,1,1,1,1
A_15_P206746,0,0,0,1,1,1,1,1,1
A_15_P206751,0,0,0,1,1,1,1,1,1
A_15_P206756,0,0,0,1,1,1,1,1,1
A_15_P206761,0,0,0,1,1,1,1,1,1
A_15_P206766,0,0,0,1,1,1,1,1,1
A_15_P206776,0,0,0,1,1,1,1,1,1
A_15_P206781,0,0,0,1,1,1,1,1,1
A_15_P206791,0,0,0,1,1,1,1,1,1
A_15_P206796,0,0,0,1,1,1,1,1,1
A_15_P206801,0,0,0,1,1,1,1,1,1
A_15_P206806,0,0,0,1,1,1,1,1,1
A_15_P206811,0,0,0,1,1,1,1,1,1
A_15_P206816,0,0,0,1,1,1,1,1,1
A_15_P206821,0,0,0,1,1,1,1,1,1
A_15_P206826,0,0,0,1,1,1,1,1,1
A_15_P206831,0,0,0,1,1,1,1,1,1
A_15_P206836,0,0,0,1,1,1,1,1,1
A_15_P206846,0,0,0,1,1,1,1,1,1
A_15_P206851,0,0,0,1,1,1,1,1,1
A_15_P206856,0,0,0,1,1,1,1,1,1
A_15_P206876,0,0,0,1,1,1,1,1,1
A_15_P206881,0,0,0,1,1,1,1,1,1
A_15_P206886,0,0,0,1,1,1,1,1,1
A_15_P206891,0,0,0,1,1,1,1,1,1
A_15_P206896,0,0,0,1,1,1,1,1,1
A_15_P206906,0,0,0,1,1,1,1,1,1
A_15_P206911,0,0,0,1,1,1,1,1,1
A_15_P206916,0,0,0,1,1,1,1,1,1
A_15_P206921,0,0,0,1,1,1,1,1,1
A_15_P206926,0,0,0,1,1,1,1,1,1
A_15_P206931,0,0,0,1,1,1,1,1,1
A_15_P206941,0,0,0,1,1,1,1,1,1
A_15_P206951,0,0,0,1,1,1,1,1,1
A_15_P206956,0,0,0,1,1,1,1,1,1
A_15_P206961,0,0,0,1,1,1,1,1,1
A_15_P206966,0,0,0,1,1,1,1,1,1
A_15_P206971,0,0,0,1,1,1,1,1,1
A_15_P206976,0,0,0,1,1,1,1,1,1
A_15_P206981,0,0,0,1,1,1,1,1,1
A_15_P206986,0,0,0,1,1,1,1,1,1
A_15_P206991,0,0,0,1,1,1,1,1,1
A_15_P206996,0,0,0,1,1,1,1,1,1
A_15_P207001,0,0,0,1,1,1,1,1,1
A_15_P207006,0,0,0,1,1,1,1,1,1
A_15_P207011,0,0,0,1,1,1,1,1,1
A_15_P207016,0,0,0,1,1,1,1,1,1
A_15_P207021,0,0,0,1,1,1,1,1,1
A_15_P207026,0,0,0,1,1,1,1,1,1
A_15_P207031,0,0,0,1,1,1,1,1,1
A_15_P207036,0,0,0,1,1,1,1,1,1
A_15_P207041,0,0,0,1,1,1,1,1,1
A_15_P207046,0,0,0,1,1,1,1,1,1
A_15_P207051,0,0,0,1,1,1,1,1,1
A_15_P207056,0,0,0,1,1,1,1,1,1
A_15_P207066,0,0,0,1,1,1,1,1,1
A_15_P207071,0,0,0,1,1,1,1,1,1
A_15_P207076,0,0,0,1,1,1,1,1,1
A_15_P207091,0,0,0,1,1,1,1,1,1
A_15_P207096,0,0,0,1,1,1,1,1,1
A_15_P207101,0,0,0,1,1,1,1,1,1
A_15_P207111,0,0,0,1,1,1,1,1,1
A_15_P207116,0,0,0,1,1,1,1,1,1
A_15_P207121,0,0,0,1,1,1,1,1,1
A_15_P207128,0,0,0,1,1,1,1,1,1
A_15_P207131,0,0,0,1,1,1,1,1,1
A_15_P207136,0,0,0,1,1,1,1,1,1
A_15_P207141,0,0,0,1,1,1,1,1,1
A_15_P207146,0,0,0,1,1,1,1,1,1
A_15_P207151,0,0,0,1,1,1,1,1,1
A_15_P207161,0,0,0,1,1,1,1,1,1
A_15_P207166,0,0,0,1,1,1,1,1,1
A_15_P207171,0,0,0,1,1,1,1,1,1
A_15_P207180,0,0,0,1,1,1,1,1,1
A_15_P207181,0,0,0,1,1,1,1,1,1
A_15_P207186,0,0,0,1,1,1,1,1,1
A_15_P207191,0,0,0,1,1,1,1,1,1
A_15_P207196,0,0,0,1,1,1,1,1,1
A_15_P207201,0,0,0,1,1,1,1,1,1
A_15_P207206,0,0,0,1,1,1,1,1,1
A_15_P207211,0,0,0,1,1,1,1,1,1
A_15_P207216,0,0,0,1,1,1,1,1,1
A_15_P207221,0,0,0,1,1,1,1,1,1
A_15_P207226,0,0,0,1,1,1,1,1,1
A_15_P207231,0,0,0,1,1,1,1,1,1
A_15_P207236,0,0,0,1,1,1,1,1,1
A_15_P207241,0,0,0,1,1,1,1,1,1
A_15_P207256,0,0,0,1,1,1,1,1,1
A_15_P207261,0,0,0,1,1,1,1,1,1
A_15_P207266,0,0,0,1,1,1,1,1,1
A_15_P207281,0,0,0,1,1,1,1,1,1
A_15_P207286,0,0,0,1,1,1,1,1,1
A_15_P207291,0,0,0,1,1,1,1,1,1
A_15_P207296,0,0,0,1,1,1,1,1,1
A_15_P207301,0,0,0,1,1,1,1,1,1
A_15_P207306,0,0,0,1,1,1,1,1,1
A_15_P207311,0,0,0,1,1,1,1,1,1
A_15_P207316,0,0,0,1,1,1,1,1,1
A_15_P207321,0,0,0,1,1,1,1,1,1
A_15_P207326,0,0,0,1,1,1,1,1,1
A_15_P207331,0,0,0,1,1,1,1,1,1
A_15_P207336,0,0,0,1,1,1,1,1,1
A_15_P207341,0,0,0,1,1,1,1,1,1
A_15_P207346,0,0,0,1,1,1,1,1,1
A_15_P207351,0,0,0,1,1,1,1,1,1
A_15_P207356,0,0,0,1,1,1,1,1,1
A_15_P207366,0,0,0,1,1,1,1,1,1
A_15_P207371,0,0,0,1,1,1,1,1,1
A_15_P207376,0,0,0,1,1,1,1,1,1
A_15_P207381,0,0,0,1,1,1,1,1,1
A_15_P207391,0,0,0,1,1,1,1,1,1
A_15_P207411,0,0,0,1,1,1,1,1,1
